user_id ID,birth_year,gender,province,education_level,employment_status,avg_monthly_income,avg_income_category,avg_monthly_expense,avg_expense_category,financial_standing,main_fintech_app,ewallet_spending,investment_type,loan_usage_purpose,outstanding_loan,financial_anxiety_score,digital_time_spent_per_day
U0293,2007,Female,Papua Selatan,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,> Rp3.000.000,,Tidak Ada,0.0,2,7.3
U0294,2009,Male,Kalimantan Utara,Senior High School,Private Employee,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,Kredivo,< Rp500.000,Reksadana,Tidak Ada,0.0,5,5.4
U0295,2010,Male,Banten,Elementary School,Others,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,2,6.9
U0297,2000,Female,Sulawesi Utara,Senior High School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,GoPay,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,1,7.6
U0299,2008,Female,DKI Jakarta,Junior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,,Tidak Ada,0.0,4,6.3
U0303,1998,Female,Sulawesi Tenggara,Senior High School,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,Rp1.000.001 - Rp3.000.000,Saham,Tidak Ada,0.0,1,7.4
U0307,2009,Female,Sulawesi Tengah,Junior High School,Student,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,1,4.9
U0308,2010,Male,Sulawesi Utara,Diploma I/II/III,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,Rp1.000.001 - Rp3.000.000,,Tidak Ada,0.0,4,5.3
U0310,2010,Male,Nusa Tenggara Timur,Senior High School,Civil Servant/BUMN,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,GoPay,< Rp500.000,Reksadana,Tidak Ada,0.0,2,7.9
U0313,2007,Male,DI Yogyakarta,Senior High School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,GoPay,Rp500.001 - Rp1.000.000,None,Tidak Ada,0.0,3,5.1
U0325,2012,Female,Papua Barat Daya,Bachelor (S1)/Diploma IV,Entrepreneur,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Kredivo,< Rp500.000,Saham,Tidak Ada,0.0,2,6.2
U0327,2000,Female,Kalimantan Timur,Bachelor (S1)/Diploma IV,Entrepreneur,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,< Rp500.000,Reksadana,Tidak Ada,0.0,4,8.2
U0328,2010,Female,Sulawesi Utara,Elementary School,Private Employee,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,< Rp500.000,Kripto,Tidak Ada,0.0,5,6.4
U0329,2008,Male,Bengkulu,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,< Rp500.000,Reksadana,Tidak Ada,0.0,2,5.4
U0333,2001,Male,Kepulauan Riau,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,< Rp500.000,Emas,Tidak Ada,0.0,3,5.4
U0335,2012,Male,Bengkulu,Junior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,< Rp500.000,Emas,Tidak Ada,0.0,1,5.3
U0336,2008,Male,Papua Barat Daya,Senior High School,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,GoPay,> Rp3.000.000,Kripto,Tidak Ada,0.0,4,3.8
U0339,1998,Male,Aceh,Junior High School,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,Rp1.000.001 - Rp3.000.000,None,Tidak Ada,0.0,4,6.8
U0342,2005,Male,Bali,Junior High School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Akulaku,< Rp500.000,Emas,Tidak Ada,0.0,1,7.8
U0344,2009,Male,Sulawesi Tengah,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,Rp500.001 - Rp1.000.000,Kripto,Tidak Ada,0.0,4,4.7
U0345,2009,Male,Riau,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,2,6.1
U0346,2005,Female,Aceh,Diploma I/II/III,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,< Rp500.000,None,Tidak Ada,0.0,3,10.2
U0355,2006,Male,Sulawesi Selatan,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,< Rp500.000,Reksadana,,0.0,1,6.5
U0358,2005,Female,Nusa Tenggara Barat,Junior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,< Rp500.000,Reksadana,Tidak Ada,0.0,1,4.9
U0359,2002,Female,Sulawesi Tenggara,Senior High School,Entrepreneur,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,LinkAja,< Rp500.000,None,Tidak Ada,0.0,1,2.5
U0363,2008,Male,Maluku,Senior High School,Private Employee,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,ShopeePay,Rp500.001 - Rp1.000.000,Kripto,Tidak Ada,0.0,1,7.0
U0364,2008,Female,Riau,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,3,6.4
U0365,2009,Female,Papua Selatan,Senior High School,Not Working,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,2,5.3
U0369,2000,Male,Sulawesi Barat,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,Rp1.000.001 - Rp3.000.000,Kripto,Tidak Ada,0.0,2,5.3
U0370,2002,Male,Sulawesi Barat,Diploma I/II/III,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,< Rp500.000,Reksadana,Tidak Ada,0.0,2,12.0
U0371,2012,Male,Kalimantan Selatan,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,< Rp500.000,Reksadana,Tidak Ada,0.0,1,9.5
U0375,2002,Male,Sulawesi Barat,Diploma I/II/III,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,3,7.4
U0376,2011,Male,Papua Pegunungan,Senior High School,Entrepreneur,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,< Rp500.000,Emas,Tidak Ada,0.0,1,4.9
U0381,2000,Male,Sulawesi Tengah,Bachelor (S1)/Diploma IV,Student,N/A,N/A,< Rp2.000.000,<2jt,Deficit,ShopeePay,Rp1.000.001 - Rp3.000.000,None,Tidak Ada,0.0,4,9.0
U0383,2012,Female,Sulawesi Tengah,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,< Rp500.000,Emas,Tidak Ada,0.0,1,9.1
U0385,2008,Female,Sumatera Selatan,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,OVO,Rp1.000.001 - Rp3.000.000,Kripto,Tidak Ada,0.0,5,5.5
U0387,2010,Male,Kalimantan Utara,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,ShopeePay,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,2,7.3
U0394,2006,Female,Sulawesi Barat,Junior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,None,Tidak Ada,0.0,3,3.2
U0396,2010,Female,Kepulauan Riau,Senior High School,Others,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,4,20.0
U0397,2005,Female,Papua Selatan,Senior High School,Entrepreneur,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,OVO,> Rp3.000.000,Saham,Tidak Ada,0.0,3,8.5
U0399,2008,Female,Sulawesi Barat,Diploma I/II/III,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Akulaku,> Rp3.000.000,Kripto,Tidak Ada,0.0,2,4.4
U0403,1997,Male,Jawa Barat,Senior High School,Others,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,4,9.2
U0407,2011,Male,Sumatera Utara,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,2,6.6
U0409,2007,Female,Sumatera Barat,Postgraduate,Student,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Dana,< Rp500.000,Reksadana,Tidak Ada,0.0,3,6.5
U0410,2011,Male,Bengkulu,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,< Rp500.000,,Tidak Ada,0.0,1,10.5
U0411,2001,Male,Nusa Tenggara Barat,Diploma I/II/III,Civil Servant/BUMN,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,Rp1.000.001 - Rp3.000.000,Reksadana,Tidak Ada,0.0,4,4.7
U0412,1999,Female,Papua Barat Daya,Junior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,< Rp500.000,Reksadana,Tidak Ada,0.0,2,5.8
U0413,2002,Female,Papua Selatan,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,Rp1.000.001 - Rp3.000.000,Emas,,0.0,3,8.2
U0421,2003,Female,Gorontalo,Senior High School,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Kredivo,< Rp500.000,Reksadana,Tidak Ada,0.0,5,7.7
U0423,1997,Male,Kalimantan Selatan,Bachelor (S1)/Diploma IV,Entrepreneur,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,4,7.7
U0425,2012,Male,Sumatera Selatan,Senior High School,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,ShopeePay,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,2,4.5
U0426,2012,Female,Sulawesi Utara,Bachelor (S1)/Diploma IV,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,2,5.3
U0431,2005,Male,Sulawesi Tenggara,Diploma I/II/III,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,Rp1.000.001 - Rp3.000.000,,Tidak Ada,0.0,2,3.1
U0432,2006,Female,Maluku Utara,Bachelor (S1)/Diploma IV,Others,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,Rp500.001 - Rp1.000.000,,Tidak Ada,0.0,4,6.5
U0437,2003,Male,Jambi,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,< Rp500.000,Reksadana,Tidak Ada,0.0,3,6.0
U0442,1999,Female,Jawa Timur,Senior High School,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,< Rp500.000,Reksadana,Tidak Ada,0.0,2,8.4
U0444,2005,Male,Gorontalo,Bachelor (S1)/Diploma IV,Others,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,ShopeePay,Rp1.000.001 - Rp3.000.000,None,Tidak Ada,0.0,5,6.8
U0445,2011,Female,Sumatera Barat,Senior High School,Others,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,5,6.5
U0448,2011,Female,Sulawesi Tenggara,Senior High School,Private Employee,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,Rp1.000.001 - Rp3.000.000,Kripto,Tidak Ada,0.0,5,5.9
U0449,2012,Male,Gorontalo,Junior High School,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,GoPay,Rp1.000.001 - Rp3.000.000,Saham,Tidak Ada,0.0,3,6.0
U0450,2008,Male,Jawa Timur,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,< Rp500.000,Reksadana,Tidak Ada,0.0,4,9.7
U0452,2008,Female,Sumatera Selatan,Postgraduate,Private Employee,N/A,N/A,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Kredivo,< Rp500.000,Reksadana,Tidak Ada,0.0,2,8.0
U0454,2007,Female,Papua Barat Daya,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,< Rp500.000,Kripto,Tidak Ada,0.0,5,5.9
U0455,1997,Male,Jawa Tengah,Senior High School,Not Working,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Akulaku,< Rp500.000,Saham,Tidak Ada,0.0,1,3.9
U0457,2009,Male,Nusa Tenggara Timur,Senior High School,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,GoPay,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,3,10.4
U0459,2001,Male,Lampung,Senior High School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,3,12.4
U0461,2004,Male,Kalimantan Barat,Postgraduate,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,< Rp500.000,Emas,Tidak Ada,0.0,1,6.6
U0463,1999,Female,Kalimantan Tengah,Diploma I/II/III,Private Employee,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,Akulaku,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,4,10.4
U0467,2012,Male,Banten,Senior High School,Civil Servant/BUMN,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,Kredivo,Rp1.000.001 - Rp3.000.000,Reksadana,Tidak Ada,0.0,2,17.0
U0471,2007,Male,DI Yogyakarta,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,< Rp500.000,Reksadana,Tidak Ada,0.0,5,7.1
U0478,2010,Female,Kalimantan Selatan,Bachelor (S1)/Diploma IV,Private Employee,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,2,7.8
U0479,2010,Female,Kalimantan Utara,Junior High School,Civil Servant/BUMN,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,Rp1.000.001 - Rp3.000.000,Reksadana,Tidak Ada,0.0,2,3.6
U0482,1999,Female,Kepulauan Riau,Bachelor (S1)/Diploma IV,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,OVO,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,5,5.6
U0484,1997,Female,Lampung,Junior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,,,0.0,5,8.4
U0488,2009,Male,Bali,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,Rp1.000.001 - Rp3.000.000,Reksadana,Tidak Ada,0.0,3,2.1
U0492,2004,Female,Kalimantan Timur,Senior High School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,ShopeePay,Rp500.001 - Rp1.000.000,Emas,,0.0,3,8.6
U0493,2001,Male,Sumatera Selatan,Bachelor (S1)/Diploma IV,Not Working,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Dana,> Rp3.000.000,Kripto,Tidak Ada,0.0,4,6.5
U0496,2008,Male,Nusa Tenggara Barat,Senior High School,Student,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,GoPay,< Rp500.000,Emas,Tidak Ada,0.0,5,8.8
U0500,2011,Female,Nusa Tenggara Barat,Senior High School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,ShopeePay,< Rp500.000,Saham,Tidak Ada,0.0,2,6.6
U0502,2006,Female,Sulawesi Selatan,Bachelor (S1)/Diploma IV,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,4,8.3
U0505,2004,Female,Maluku Utara,Senior High School,Not Working,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,< Rp500.000,Emas,Tidak Ada,0.0,4,4.2
U0508,2006,Female,Papua Barat,Senior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,GoPay,< Rp500.000,Reksadana,Tidak Ada,0.0,1,7.4
U0509,2007,Female,Riau,Bachelor (S1)/Diploma IV,Entrepreneur,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,GoPay,Rp1.000.001 - Rp3.000.000,Reksadana,Tidak Ada,0.0,4,8.5
U0510,2010,Female,Papua,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,< Rp500.000,Emas,Tidak Ada,0.0,4,5.2
U0511,2010,Female,Sumatera Barat,Junior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,< Rp500.000,Reksadana,Tidak Ada,0.0,4,6.8
U0512,2009,Male,Sulawesi Tengah,Bachelor (S1)/Diploma IV,Student,N/A,N/A,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,OVO,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,1,6.4
U0515,2001,Male,Banten,Diploma I/II/III,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,1,5.9
U0517,2008,Male,Sulawesi Barat,Elementary School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,4,2.8
U0518,2011,Female,Jawa Tengah,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,OVO,< Rp500.000,Reksadana,Tidak Ada,0.0,4,5.2
U0520,2012,Male,Sulawesi Utara,Diploma I/II/III,Student,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,GoPay,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,5,7.6
U0523,2004,Female,Nusa Tenggara Barat,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,OVO,Rp500.001 - Rp1.000.000,Kripto,Tidak Ada,0.0,4,8.7
U0527,2002,Male,Jawa Tengah,Senior High School,Others,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,1,6.6
U0528,2003,Male,DKI Jakarta,Postgraduate,Entrepreneur,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,GoPay,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,4,4.1
U0529,2010,Male,Nusa Tenggara Timur,Elementary School,Others,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,Rp500.001 - Rp1.000.000,Kripto,Tidak Ada,0.0,3,7.4
U0530,2006,Female,Papua Tengah,Postgraduate,Civil Servant/BUMN,N/A,N/A,Rp6.000.001 - Rp10.000.000,6-10jt,Deficit,ShopeePay,< Rp500.000,Saham,Tidak Ada,0.0,2,6.8
U0532,2007,Female,DI Yogyakarta,Bachelor (S1)/Diploma IV,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,LinkAja,Rp1.000.001 - Rp3.000.000,Saham,Tidak Ada,0.0,2,7.2
U0533,2009,Female,Kalimantan Utara,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,< Rp500.000,Reksadana,Tidak Ada,0.0,5,9.5
U0536,1999,Female,Kalimantan Timur,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,1,7.9
U0537,2000,Female,Nusa Tenggara Timur,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,4,8.5
U0539,2000,Male,Jawa Barat,Bachelor (S1)/Diploma IV,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,GoPay,Rp500.001 - Rp1.000.000,None,Tidak Ada,0.0,4,5.6
U0541,2009,Female,Sulawesi Tenggara,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,> Rp3.000.000,Saham,Tidak Ada,0.0,3,5.4
U0544,2002,Female,Sulawesi Tenggara,Diploma I/II/III,Student,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Akulaku,Rp1.000.001 - Rp3.000.000,Kripto,,0.0,4,8.4
U0546,2006,Male,Sulawesi Tengah,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,4,1.0
U0553,2010,Female,Kalimantan Timur,Bachelor (S1)/Diploma IV,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,OVO,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,5,6.3
U0557,2007,Male,Papua Tengah,Senior High School,Student,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,4,8.4
U0559,2011,Female,Kalimantan Selatan,Junior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,4,8.6
U0560,2011,Female,Kalimantan Tengah,Senior High School,Civil Servant/BUMN,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,Akulaku,> Rp3.000.000,Reksadana,Tidak Ada,0.0,5,5.1
U0563,2010,Male,Sulawesi Utara,Junior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,< Rp500.000,Reksadana,Tidak Ada,0.0,2,4.5
U0564,2002,Male,Aceh,Junior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Dana,< Rp500.000,,Tidak Ada,0.0,2,6.9
U0565,2010,Male,Sumatera Selatan,Senior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,Rp1.000.001 - Rp3.000.000,Reksadana,Tidak Ada,0.0,2,6.4
U0571,2007,Female,Jawa Tengah,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,< Rp500.000,Reksadana,Tidak Ada,0.0,1,3.8
U0573,2009,Male,Kalimantan Timur,Senior High School,Entrepreneur,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,OVO,< Rp500.000,None,Tidak Ada,0.0,5,6.9
U0574,2011,Female,Jawa Timur,Senior High School,Others,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,1,7.5
U0576,1999,Female,Kalimantan Tengah,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,> Rp3.000.000,Emas,Tidak Ada,0.0,1,4.5
